1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1040,0,2,None,0,None,0,400,Unf,1987,1040,TA,8544.0,60.0,0.0,0,4,3,0,1950,1950,92900
624,628,2,No,510,Blq,90,462,None,1999,1252,Gd,2160.0,24.0,212.0,48,5,7,600,1999,2000,160000
1390,304,4,No,423,Rec,758,576,Unf,1925,1694,TA,8400.0,60.0,0.0,0,5,6,1181,1925,1950,136500
1200,0,1,Mn,661,Glq,203,884,Unf,1977,1200,Gd,9230.0,71.0,166.0,64,8,5,864,1965,1998,146000
936,0,2,No,248,Blq,448,308,Fin,1956,936,TA,5868.0,74.0,0.0,0,7,5,936,1956,2000,129000
1314,0,3,No,24,Glq,1290,440,Rfn,2006,1314,Gd,9317.0,78.0,0.0,22,5,6,1314,2006,2006,176432
773,582,3,No,0,Unf,684,0,None,0,1355,Gd,6882.0,60.0,0.0,0,7,6,684,1914,2006,127000
1088,0,2,No,0,Unf,1074,461,Rfn,1987,1088,Gd,3696.0,69.0,0.0,74,5,8,1074,1986,1986,170000
757,567,3,No,672,Blq,0,240,Unf,1936,1324,TA,6000.0,50.0,0.0,0,6,4,672,1936,1950,128000
1601,0,3,No,704,Alq,567,478,Rfn,1978,1601,TA,11880.0,82.0,206.0,0,5,7,1271,1978,1978,157000
438,0,1,No,290,Rec,0,246,Unf,1930,438,Fa,8400.0,60.0,0.0,0,5,2,290,1920,1950,60000
950,0,0,No,412,Blq,251,280,Unf,1981,950,TA,9758.0,61.0,0.0,0,5,5,950,1971,1971,119500
1134,0,2,No,588,None,422,254,None,1960,1134,TA,7000.0,70.0,45.0,16,7,5,1010,1960,2002,135000
1194,0,3,Mn,655,Alq,0,539,Fin,1954,1194,TA,8910.0,79.0,0.0,0,6,6,655,1959,1959,159500
630,672,3,No,0,Unf,630,440,Unf,1970,1302,TA,2016.0,24.0,304.0,0,5,5,630,1970,1970,106000
1500,0,3,Av,1032,Glq,431,712,Rfn,1994,2622,Gd,12256.0,98.0,362.0,32,5,8,1463,1994,1995,325000
1442,0,3,Mn,738,Glq,172,719,Fin,1990,1442,Gd,10357.0,114.0,0.0,244,5,7,910,1990,1991,179900
887,1134,3,No,0,Unf,868,422,Rfn,2006,2021,Gd,23257.0,168.0,0.0,100,5,7,868,2006,2006,274725
948,742,3,No,0,Unf,924,463,Rfn,2000,1690,TA,8063.0,69.0,0.0,48,5,6,924,2000,2000,181000
1836,0,3,Mn,1039,Glq,797,862,Fin,2004,1836,Gd,11362.0,107.0,42.0,185,5,8,1836,2004,2005,280000
773,885,3,No,219,Glq,554,431,Fin,1995,1658,TA,8000.0,69.0,0.0,84,5,6,773,1995,1996,188000
1098,866,4,No,403,None,400,483,Rfn,1976,1964,TA,10480.0,80.0,660.0,69,6,7,803,1976,1976,205000
816,0,2,No,708,Glq,108,308,Unf,1957,816,TA,7100.0,73.0,0.0,0,7,5,816,1957,1957,129900
1008,0,2,No,643,Blq,365,240,Unf,1953,1008,Gd,8923.0,66.0,0.0,18,7,5,1008,1953,2006,134500
833,0,2,No,415,Rec,418,326,Unf,1955,833,Gd,5400.0,90.0,0.0,0,7,5,833,1954,2000,117000
1734,0,3,No,1004,Glq,730,928,None,2007,1734,Ex,12085.0,93.0,328.0,0,5,8,1734,2007,2007,318000
779,640,3,No,353,Glq,55,527,Fin,2002,1419,Gd,7750.0,69.0,0.0,0,5,8,408,2002,2002,184100
894,0,3,No,702,Blq,192,450,Rfn,1967,894,Gd,9764.0,57.0,0.0,0,7,5,894,1967,2003,130000
1021,580,0,No,0,Unf,533,300,Rfn,1958,1601,TA,13825.0,85.0,0.0,34,6,5,533,1958,1987,140000
1040,0,0,No,369,Lwq,671,286,Rfn,1959,1040,TA,7560.0,70.0,0.0,0,5,5,1040,1959,1959,133700
1012,0,2,No,0,Unf,1012,308,Unf,1920,1012,TA,8263.0,59.0,0.0,22,5,6,1012,1920,1950,118400
1552,0,3,Av,24,Glq,1528,782,None,2005,1552,Gd,10084.0,84.0,196.0,20,5,7,1552,2005,2006,212900
960,0,3,No,0,Unf,672,288,Unf,1956,960,TA,8926.0,69.0,0.0,0,3,4,672,1956,1956,112000
698,0,2,No,0,Unf,698,0,None,0,698,TA,9405.0,50.0,0.0,200,9,5,698,1947,2008,118000
812,670,3,No,0,Unf,384,392,Fin,1992,1482,Gd,9125.0,69.0,170.0,25,5,7,384,1992,1992,163900
1005,0,2,No,0,Unf,1005,672,Unf,1977,1005,Fa,10434.0,60.0,0.0,0,5,4,1005,1955,1955,115000
1555,0,2,No,0,Unf,1373,660,Fin,2007,1555,Gd,3684.0,53.0,130.0,20,5,7,1373,2007,2007,174000
1530,0,3,Av,1300,Glq,230,630,Fin,2004,1530,Gd,14572.0,182.0,0.0,36,5,7,1530,2004,2004,259000
847,1112,4,Av,0,Unf,847,434,Fin,2004,1959,Gd,11796.0,59.0,0.0,48,5,7,847,2004,2005,215000
936,0,2,Gd,936,Glq,0,672,Unf,1980,936,TA,7200.0,60.0,180.0,0,5,5,936,1980,1980,140000
1328,653,4,No,622,Blq,500,576,Unf,1981,1981,Gd,7804.0,65.0,0.0,44,3,4,1122,1928,1950,135000
974,0,3,Mn,212,Blq,762,0,None,0,974,TA,10712.0,63.0,0.0,28,5,5,974,1991,1992,93500
1178,1032,5,Mn,0,Unf,1008,205,Unf,1930,2210,Fa,9900.0,90.0,0.0,48,4,6,1008,1880,1950,117500
1142,878,3,No,584,Glq,544,466,Rfn,1995,2020,Gd,9828.0,80.0,0.0,155,5,8,1128,1995,1995,239500
916,684,3,Av,0,Unf,916,460,Fin,1997,1600,TA,8773.0,57.0,0.0,38,5,6,916,1997,1997,169000
986,0,2,No,0,Unf,960,180,Unf,1926,986,TA,6180.0,60.0,0.0,128,5,6,960,1926,1950,102000
1032,220,3,No,280,Blq,752,288,Unf,1950,1252,TA,9600.0,80.0,0.0,0,5,6,1032,1950,1950,119000
780,240,2,No,0,Unf,780,0,None,0,1020,TA,6342.0,54.0,0.0,0,8,5,780,1875,1996,94000
1567,0,2,Gd,1567,Alq,0,714,Rfn,1977,1567,Gd,9819.0,69.0,0.0,32,5,6,1567,1977,1977,196000
1167,0,3,No,645,Blq,270,495,Unf,1972,1167,TA,8731.0,98.0,0.0,0,5,5,915,1920,1950,144000
952,0,2,Mn,852,Alq,100,840,Unf,1988,952,TA,7350.0,60.0,0.0,0,7,5,952,1951,1951,139000
1088,780,4,No,381,Alq,399,484,Unf,1976,1868,Gd,10304.0,69.0,44.0,96,7,5,780,1976,1976,197500
1466,1362,4,Gd,1150,Glq,316,1052,Rfn,2006,2828,Gd,9965.0,77.0,340.0,144,5,8,1466,2006,2007,424870
1006,0,3,No,288,Glq,718,0,None,0,1006,TA,9000.0,69.0,0.0,24,3,5,1006,1959,1959,80000
672,252,2,No,348,Blq,324,280,Unf,1941,924,Fa,12180.0,60.0,0.0,0,4,4,672,1941,1950,80000
1042,534,3,No,0,Unf,1042,225,Unf,1928,1576,TA,6240.0,52.0,0.0,0,6,5,1042,1928,1950,149000
1298,0,3,No,1258,Glq,40,403,None,1985,1298,Gd,11200.0,69.0,85.0,26,5,6,1298,1985,1985,180000
860,704,3,No,275,Rec,429,234,Unf,1941,1564,Fa,12000.0,75.0,0.0,0,7,7,704,1941,1950,174500
572,539,2,No,0,Unf,572,288,Unf,1982,1111,TA,5700.0,69.0,0.0,0,7,7,572,1926,1950,116900
832,650,3,No,624,Alq,26,324,Unf,1930,1482,TA,9000.0,50.0,0.0,0,9,7,650,1920,1988,143000
932,0,2,No,0,Unf,932,306,Unf,1950,932,Gd,8280.0,57.0,0.0,0,5,6,932,1950,1950,124000
1466,0,3,No,176,None,1290,528,Fin,1959,1466,Fa,17755.0,134.0,132.0,140,4,5,1466,1959,1959,149900
1811,0,2,No,296,Alq,230,470,Fin,1956,1811,Ex,14115.0,90.0,0.0,0,7,6,1073,1956,2004,230000
816,0,2,Av,538,None,278,432,Unf,2002,816,TA,5890.0,69.0,0.0,0,8,6,816,1930,2007,120500
902,918,4,Gd,454,Alq,410,492,Unf,1965,1820,Gd,13700.0,69.0,288.0,84,6,7,864,1965,1988,201800
1437,0,3,Gd,1157,Alq,280,528,Rfn,1976,1437,Gd,10768.0,90.0,0.0,21,8,5,1437,1976,2004,218000
1265,0,3,Gd,633,Alq,586,502,Rfn,1965,1265,Gd,9350.0,85.0,0.0,92,8,5,1219,1965,1999,179900
1314,0,2,No,904,Glq,410,626,None,2008,1314,Gd,5001.0,34.0,166.0,62,5,7,1314,2007,2008,230000
1580,0,3,No,0,Unf,1580,830,Rfn,2008,1580,Gd,11932.0,92.0,186.0,24,5,8,1580,2007,2008,235128
943,933,4,No,442,Alq,459,540,Rfn,1974,1876,Gd,9120.0,76.0,270.0,69,6,6,901,1974,1974,185000
855,601,3,No,311,None,544,440,Unf,1978,1456,TA,2280.0,24.0,0.0,0,5,6,855,1978,1978,146000
1640,0,3,No,728,Blq,568,924,Unf,1993,1640,Gd,14778.0,69.0,72.0,0,7,6,1296,1954,2006,224000
894,0,3,No,492,Blq,402,450,None,1968,894,TA,8724.0,109.0,0.0,0,5,5,894,1968,1968,129000
1258,0,0,Av,1198,None,0,400,Unf,1969,1258,TA,12900.0,60.0,0.0,0,4,4,1198,1969,1969,108959
1432,0,2,Gd,680,Alq,289,588,Unf,1978,1432,Gd,16157.0,69.0,0.0,180,7,5,1360,1978,1978,194000
1502,0,3,No,0,Unf,1502,644,Rfn,2009,1502,Gd,9541.0,79.0,268.0,114,5,7,1502,2009,2009,233170
1694,0,0,Av,0,Unf,1694,776,None,2008,1694,Gd,10475.0,64.0,72.0,33,5,8,1694,2008,2008,245350
959,712,3,No,786,Glq,173,472,Fin,2000,1671,TA,10852.0,58.0,0.0,38,5,6,959,2000,2000,173000
1236,872,4,No,626,Rec,501,540,Unf,1935,2108,Gd,13728.0,120.0,0.0,0,7,6,1127,1935,1986,235000
1831,1796,4,Gd,1387,Glq,543,807,Fin,1995,3627,Gd,35760.0,118.0,1378.0,76,5,10,1930,1995,1996,625000
1118,0,3,Av,522,Alq,574,358,Fin,1977,1118,TA,9880.0,76.0,0.0,0,6,6,1096,1977,1977,171000
1261,0,3,No,662,Alq,599,433,Rfn,1958,1261,TA,9120.0,76.0,0.0,0,6,6,1261,1958,1958,163000
625,625,2,No,0,Unf,625,625,Fin,2006,1250,Gd,4017.0,35.0,0.0,54,5,7,625,2006,2007,171900
1636,971,3,No,152,Rec,977,0,None,0,3086,Ex,18030.0,138.0,0.0,0,6,5,1598,1946,1994,200500
1170,1175,4,No,503,Rec,449,360,Unf,1932,2345,TA,16560.0,80.0,0.0,0,8,6,952,1932,1950,239000
2129,743,4,No,700,Glq,983,541,Fin,1992,2872,Gd,10678.0,85.0,337.0,33,5,8,1683,1992,2000,285000
923,0,3,No,658,Alq,218,264,Unf,1984,923,TA,6951.0,37.0,0.0,0,5,5,876,1984,1985,119500
818,406,3,No,468,Rec,350,210,Unf,1926,1224,TA,3950.0,69.0,0.0,0,8,6,818,1926,2004,115000
820,523,3,No,0,Unf,731,186,Unf,1921,1343,TA,7681.0,54.0,0.0,0,6,5,731,1921,1950,154900
1124,0,3,None,0,None,0,0,None,0,1124,TA,8335.0,77.0,0.0,36,5,5,0,1954,1954,93000
1298,1216,4,No,1216,Lwq,0,693,Fin,1990,2514,TA,11170.0,69.0,0.0,0,5,7,1216,1990,1991,250000
1652,0,2,Gd,1480,Glq,120,482,None,2008,1652,Gd,5587.0,64.0,186.0,53,5,8,1600,2008,2008,392500
2411,2065,4,Av,2096,Glq,300,813,Fin,1996,4476,Ex,15623.0,160.0,0.0,78,5,10,2396,1996,1996,745000
1130,0,2,No,821,None,299,720,Unf,1970,1130,TA,10800.0,60.0,0.0,0,6,5,1120,1920,1950,120000
1572,0,3,Gd,1159,Rec,413,995,Rfn,1963,1572,TA,35133.0,50.0,226.0,263,4,5,1572,1963,1963,186700
949,272,4,No,392,Blq,392,392,Unf,1965,1221,TA,9738.0,60.0,0.0,0,7,5,784,1924,1950,104900
1014,685,3,Mn,440,Blq,538,420,Unf,1920,1699,TA,10615.0,107.0,0.0,74,5,3,978,1900,1970,95000
1624,0,2,No,1456,Glq,168,757,Rfn,1994,1624,Gd,12461.0,89.0,0.0,114,5,8,1624,1994,1995,262000
831,829,3,No,0,Unf,831,493,Rfn,2002,1660,Gd,8935.0,68.0,95.0,68,5,7,831,2002,2002,195000
1028,776,3,No,0,Unf,994,442,Fin,1999,1804,Gd,7500.0,60.0,0.0,60,5,7,994,1999,1999,189000
1622,0,3,Av,1159,Blq,90,1356,Fin,1975,1622,TA,32463.0,69.0,149.0,0,4,4,1249,1961,1975,168000
764,677,2,No,0,Unf,776,492,Unf,1999,1441,Gd,2645.0,24.0,456.0,0,5,8,776,1999,2000,174000
842,630,3,Mn,0,Unf,702,250,Unf,1925,1472,Gd,9600.0,60.0,0.0,0,8,5,702,1925,1994,125000
1224,0,2,No,883,Glq,341,402,Fin,1999,1224,TA,4500.0,69.0,425.0,304,5,6,1224,1999,1999,165000
663,689,4,No,371,Alq,292,299,Fin,1969,1352,TA,9364.0,80.0,143.0,36,7,6,663,1969,1969,158000
728,728,0,No,0,Unf,728,400,None,2005,1456,Gd,8029.0,51.0,0.0,24,5,6,728,2005,2005,176000
879,984,4,Av,0,Unf,879,660,Fin,2006,1863,Gd,14054.0,58.0,0.0,17,5,7,879,2006,2006,219210
815,875,3,No,0,Unf,815,225,None,1916,1690,TA,8850.0,65.0,0.0,0,6,7,815,1916,1950,144000
1212,0,3,No,0,Unf,1212,573,Rfn,2001,1212,Gd,9100.0,70.0,0.0,0,5,7,1212,2001,2001,178000
1382,0,3,No,547,Rec,504,459,None,1974,1382,TA,11235.0,75.0,51.0,82,5,4,1051,1963,1979,148000
864,0,3,No,0,Unf,864,280,None,1972,864,TA,9353.0,71.0,0.0,0,5,4,864,1970,1970,116050
866,913,0,Av,0,Unf,866,546,Rfn,1998,1779,Gd,10400.0,80.0,0.0,36,5,7,866,1998,1998,197900
884,464,3,No,0,None,884,216,Unf,1960,1348,TA,6000.0,50.0,0.0,0,8,5,884,1925,1997,117000
1630,0,3,No,0,None,1630,451,Unf,2000,1630,Gd,9750.0,75.0,171.0,234,5,7,1630,2000,2001,213000
1074,0,3,No,788,Alq,268,495,Rfn,1975,1074,TA,10140.0,78.0,0.0,88,6,5,1056,1975,1975,153500
2196,0,0,Mn,485,Alq,1496,701,Rfn,1990,2196,Gd,14684.0,90.0,234.0,70,7,7,2158,1990,1991,271900
1056,0,0,No,1056,Rec,0,384,Unf,1966,1056,TA,8900.0,69.0,0.0,42,4,4,1056,1966,1966,107000
1700,0,3,Av,340,Glq,1342,544,Rfn,2003,1700,Gd,9135.0,70.0,120.0,23,5,6,1682,2003,2003,200000
1283,0,3,No,504,Rec,319,506,Unf,1980,1283,TA,7763.0,70.0,0.0,0,7,5,931,1962,1980,140000
1660,0,3,Mn,1220,Glq,440,500,Rfn,2006,1660,Gd,10182.0,85.0,420.0,50,5,8,1660,2006,2006,290000
1055,790,0,No,0,Unf,1055,462,Rfn,1992,1845,Gd,11218.0,70.0,0.0,104,5,6,1055,1992,1992,189000
1080,672,4,Av,427,Glq,132,492,Rfn,1988,1752,TA,12134.0,152.0,0.0,12,7,8,559,1988,2005,164000
672,0,2,No,344,Rec,328,234,Unf,1941,672,TA,9340.0,50.0,0.0,113,6,4,672,1941,1950,113000
960,0,0,Av,648,Glq,0,364,Unf,1965,960,TA,10246.0,69.0,0.0,0,9,4,648,1965,2001,145000
999,0,3,Av,784,Blq,141,300,Unf,1962,999,TA,10205.0,69.0,0.0,72,5,5,925,1962,1962,134500
894,0,3,No,180,Rec,340,384,None,1966,894,TA,7094.0,99.0,0.0,0,5,5,894,1966,1966,125000
1318,584,4,None,0,None,0,539,Unf,1978,1902,TA,8930.0,68.0,0.0,0,5,6,0,1978,1978,112000
1314,0,3,Mn,936,Glq,364,552,Rfn,2009,1314,Gd,8640.0,72.0,72.0,112,5,8,1300,2009,2009,229456
672,0,2,None,0,None,0,0,None,0,912,TA,6240.0,52.0,0.0,0,5,4,0,1947,1950,80500
672,546,3,No,0,None,672,0,None,0,1218,TA,1680.0,21.0,236.0,0,5,6,672,1971,1971,91500
912,0,2,No,312,Rec,0,288,Unf,1964,912,TA,7800.0,66.0,0.0,0,5,5,912,1964,1964,115000
1211,0,3,No,250,Blq,210,322,None,1968,1211,TA,8250.0,55.0,0.0,63,5,5,952,1968,1968,134000
1168,678,3,Mn,196,Rec,844,315,Unf,1949,1846,TA,10496.0,78.0,320.0,0,6,6,1040,1949,1950,143000
2136,0,4,No,756,Lwq,1380,528,Unf,1951,2136,TA,10680.0,89.0,44.0,30,3,5,2136,1951,1951,137900
788,702,3,Av,724,Glq,64,388,Fin,2004,1490,Gd,15384.0,60.0,0.0,75,5,7,788,2004,2005,184000
1138,0,3,Av,507,Glq,81,264,None,1958,1138,TA,10482.0,65.0,63.0,0,8,6,588,1958,1958,145000
894,1039,4,Mn,0,Unf,894,668,Fin,2007,1933,Gd,14598.0,86.0,74.0,18,5,6,894,2007,2007,214000
912,0,2,No,595,Alq,317,576,Unf,1992,912,Gd,8872.0,72.0,300.0,240,8,5,912,1965,2008,147000
1702,0,1,No,1540,Glq,162,1052,Fin,2008,1702,Ex,8769.0,65.0,766.0,72,5,9,1702,2008,2008,367294
1507,0,4,No,666,Alq,409,404,Unf,1960,1507,TA,7910.0,70.0,0.0,0,5,5,1075,1960,1960,127000
1361,1259,4,No,498,Glq,652,600,Rfn,1977,2620,TA,18890.0,69.0,1.0,24,5,5,1361,1977,1977,190000
1190,0,3,Av,803,Alq,303,540,None,1962,1190,TA,7728.0,70.0,120.0,18,6,5,1106,1962,1962,132500
1224,0,2,None,0,None,0,462,Unf,1962,1224,TA,9842.0,70.0,0.0,0,5,4,0,1962,1962,101800
1188,0,3,No,1000,Rec,188,531,Rfn,1959,1188,TA,12160.0,69.0,180.0,0,5,5,1188,1959,1959,142000
1024,940,4,Av,0,Unf,940,0,None,0,1964,TA,8525.0,55.0,0.0,192,6,5,940,1911,1950,130000
892,892,4,Mn,0,Unf,747,180,Unf,1914,1784,TA,13132.0,96.0,0.0,40,5,5,747,1914,1950,138887
764,862,2,No,0,Unf,764,474,Rfn,2003,1626,Gd,2628.0,36.0,106.0,27,5,7,764,2003,2003,175500
847,1101,0,No,0,Unf,847,434,None,2004,1948,Gd,12393.0,41.0,0.0,48,5,7,847,2004,2005,195000
1141,0,3,No,0,Unf,1141,484,Unf,2005,1141,TA,13072.0,63.0,0.0,0,5,6,1141,2005,2005,142500
1484,0,0,Av,428,Glq,1048,472,Rfn,2006,1484,Ex,9037.0,64.0,32.0,33,5,8,1476,2006,2006,265900
884,884,0,No,550,Glq,334,543,None,2003,1768,Gd,8158.0,65.0,252.0,63,5,7,884,2003,2003,224900
1689,0,3,Av,0,Unf,1689,954,Rfn,2007,1689,Gd,9849.0,83.0,0.0,56,6,7,1689,2007,2007,248328
1173,0,3,Gd,885,Glq,0,528,Rfn,1974,1173,Gd,10625.0,85.0,81.0,120,6,7,1053,1974,1974,170000
2076,0,2,Gd,1386,Glq,690,850,None,2006,2076,Ex,13891.0,107.0,0.0,229,5,10,2076,2006,2006,465000
792,725,3,No,0,Unf,792,400,Unf,1931,1517,Gd,11435.0,69.0,0.0,0,7,8,792,1929,1950,230000
1140,728,3,No,0,Unf,585,477,Fin,1984,1868,TA,12090.0,78.0,74.0,112,7,6,585,1984,2003,178000
756,797,3,No,0,Unf,756,615,Rfn,2005,1553,Gd,8125.0,65.0,0.0,45,5,7,756,2005,2006,186500
1034,0,3,Av,539,Glq,473,888,Unf,1976,1034,TA,12328.0,69.0,335.0,0,5,6,1012,1976,1976,169900
1134,924,3,No,319,Rec,416,396,Unf,1950,2058,TA,9600.0,60.0,0.0,0,5,6,735,1917,1950,129500
988,0,3,No,534,Blq,246,276,Unf,1950,988,TA,7200.0,60.0,0.0,80,7,5,876,1950,1950,119000
2110,0,3,No,1065,Alq,1045,522,Fin,1968,2110,Ex,11160.0,93.0,0.0,0,5,7,2110,1968,1968,244000
1405,0,2,No,0,Unf,1405,478,Rfn,2003,1405,Gd,3136.0,69.0,163.0,36,5,7,1405,2003,2003,171750
874,0,3,No,510,None,354,288,Rfn,1968,874,TA,9858.0,62.0,0.0,0,6,5,864,1968,1968,130000
1516,651,0,Gd,125,Lwq,36,518,Rfn,1974,2167,Gd,17542.0,69.0,0.0,47,7,7,1192,1974,2003,294000
760,896,3,No,0,Unf,746,397,Fin,2003,1656,Gd,6931.0,60.0,92.0,128,5,7,746,2003,2004,165400
959,408,3,No,425,Lwq,459,560,None,1978,1367,TA,6240.0,52.0,0.0,0,6,6,884,1931,1950,127500
1987,0,2,Gd,1314,Glq,672,691,Fin,1994,1987,Gd,14303.0,91.0,554.0,36,5,8,1986,1994,1994,301500
864,0,2,No,0,Unf,864,0,None,0,864,TA,4060.0,56.0,0.0,96,8,5,864,1922,1950,99900
1166,0,2,Gd,655,Glq,201,400,Fin,2005,1166,Gd,9587.0,59.0,182.0,0,5,7,856,2005,2005,190000
1054,0,3,No,602,Alq,14,460,Unf,1969,1054,TA,9750.0,65.0,0.0,0,8,6,1054,1969,1969,151000
892,783,3,No,0,Unf,841,502,Fin,1999,1675,TA,24682.0,69.0,0.0,103,5,6,841,1999,1999,181000
1050,0,2,No,504,Rec,546,338,Unf,1956,1050,TA,9600.0,80.0,0.0,0,6,5,1050,1956,1956,128900
1104,684,5,Av,0,Unf,1104,304,Unf,1957,1788,TA,11250.0,69.0,0.0,0,5,4,1104,1957,1989,161500
1060,764,0,No,0,Unf,764,520,Unf,1940,1824,TA,13515.0,60.0,0.0,0,6,6,764,1919,1950,180500
1337,0,2,No,266,Glq,1139,511,Fin,1998,1337,Gd,4060.0,34.0,0.0,68,5,6,1405,1998,1999,181000
713,739,3,No,450,Glq,241,506,Unf,1999,1452,Gd,3735.0,35.0,218.0,34,5,7,691,1999,1999,183900
964,925,4,No,0,Unf,925,308,Unf,1960,1889,TA,10120.0,60.0,0.0,0,4,7,925,1910,1950,122000
2018,0,3,Gd,0,Unf,2002,746,Fin,2009,2018,Ex,13214.0,89.0,0.0,76,5,9,2002,2008,2009,378500
1968,1479,4,Mn,192,Rec,536,1014,None,1982,3447,Gd,14100.0,69.0,632.0,12,9,8,728,1935,1997,381000
874,650,3,No,460,Blq,414,315,Unf,1958,1524,TA,11344.0,78.0,180.0,0,5,5,874,1958,1958,144000
1332,192,0,Gd,1258,Glq,74,586,Fin,1979,1524,Gd,23595.0,69.0,0.0,0,6,7,1332,1979,1979,260000
1489,0,3,No,0,Unf,1489,462,Rfn,1968,1489,Gd,9156.0,69.0,0.0,0,7,6,1489,1968,1968,185750
935,0,3,No,560,Blq,0,288,Unf,1965,935,TA,13526.0,69.0,114.0,0,6,5,935,1965,1965,137000
1357,0,2,Av,719,Alq,300,312,Rfn,1959,1357,Ex,11512.0,124.0,84.0,0,7,6,1019,1959,2006,177000
661,589,3,No,0,Unf,661,552,Unf,1985,1250,TA,5362.0,53.0,0.0,0,6,5,661,1910,2003,139000
928,992,4,No,220,Rec,708,400,None,1948,1920,TA,11345.0,95.0,567.0,0,5,5,928,1948,1950,137000
735,660,3,No,593,Blq,130,497,Unf,1972,1395,TA,12936.0,69.0,0.0,116,6,6,723,1972,1972,162000
1724,0,3,Av,528,Alq,1152,480,Rfn,1967,1724,TA,17871.0,69.0,359.0,0,5,6,1680,1967,1976,197900
1128,903,3,No,804,Glq,324,577,None,2002,2031,Gd,9473.0,75.0,0.0,211,5,8,1128,2002,2002,237000
698,430,2,No,0,Unf,698,528,Rfn,1980,1128,TA,7500.0,60.0,0.0,0,4,4,698,1920,1950,68400
1573,0,3,No,788,Glq,785,544,Rfn,2002,1573,Gd,9808.0,67.0,110.0,72,5,7,1573,2002,2002,227000
1339,0,0,No,1053,Alq,256,484,Fin,1990,1339,TA,8049.0,50.0,54.0,58,5,7,1309,1990,1990,180000
1040,0,3,Mn,532,Lwq,364,484,Unf,1977,1040,Gd,8800.0,61.0,0.0,0,7,5,1040,1977,2008,150500
912,912,4,Av,0,Unf,912,0,None,0,1824,TA,9400.0,94.0,0.0,0,5,6,912,1971,1971,139000
1699,748,4,No,0,Unf,804,336,Unf,1969,2447,Gd,9638.0,50.0,0.0,0,7,6,804,1919,1990,169000
825,587,4,No,0,Unf,780,280,Unf,1939,1412,TA,6000.0,50.0,0.0,0,6,6,780,1939,1950,132500
1328,0,3,No,569,Alq,678,528,Unf,1963,1328,TA,9790.0,69.0,451.0,26,5,6,1328,1963,1963,143000
1582,0,4,Av,812,Rec,812,390,Unf,1964,1582,TA,36500.0,69.0,621.0,198,5,5,1624,1964,1964,190000
1659,0,2,No,1158,Glq,343,499,Fin,2000,1659,Ex,5664.0,40.0,0.0,59,5,8,1501,2000,2000,278000
1120,850,3,Mn,0,Unf,1085,753,Fin,2006,1970,Ex,11065.0,86.0,788.0,74,5,8,1085,2006,2006,281000
1152,0,3,Av,1014,Glq,138,484,Rfn,1964,1152,TA,14112.0,69.0,86.0,0,7,5,1152,1964,1964,180500
630,672,3,No,231,Alq,399,264,Unf,1972,1302,TA,1680.0,21.0,268.0,0,7,5,630,1972,1972,119500
1378,994,4,No,0,Unf,994,432,Rfn,1985,2372,TA,6600.0,60.0,0.0,287,4,5,994,1892,1965,107500
832,832,4,No,194,Glq,638,528,Rfn,1976,1664,TA,10140.0,78.0,0.0,28,5,7,832,1976,1976,162900
864,0,2,No,167,Rec,697,572,Unf,1957,864,TA,8172.0,60.0,0.0,0,7,5,864,1955,1990,115000
1052,0,3,Av,1016,None,36,288,Rfn,1968,1052,TA,8400.0,70.0,168.0,0,5,5,1052,1968,1968,138500
1128,0,3,Mn,776,Alq,344,525,Rfn,1963,1128,TA,8700.0,80.0,148.0,20,6,5,1120,1963,1963,155000
1072,0,2,Gd,547,Glq,0,525,Fin,2005,1072,TA,3675.0,35.0,82.0,44,5,6,547,2005,2006,140000
4692,950,3,Gd,5644,Glq,466,1418,Fin,2008,5642,Ex,37567.64000000022,313.0,796.0,292,5,10,6110,2008,2008,160000
1246,0,3,No,340,Lwq,0,305,Rfn,1959,1246,Gd,7500.0,75.0,0.0,0,7,5,1246,1959,1994,154000
1005,978,3,No,694,Glq,284,490,Fin,1999,1983,Gd,10762.0,69.0,344.0,0,5,7,978,1999,1999,225000
753,741,3,No,547,Blq,224,213,Unf,1942,1494,Gd,7500.0,69.0,0.0,0,7,6,771,1942,1950,177500
1203,1323,4,No,740,Glq,425,844,None,1994,2526,Gd,10120.0,92.0,391.0,78,5,8,1165,1994,1994,290000
1616,0,3,Av,0,Unf,1616,834,Rfn,2005,1616,Gd,8688.0,73.0,228.0,59,5,7,1616,2005,2005,232000
976,732,3,No,0,Unf,976,380,None,2004,1708,Gd,3363.0,32.0,117.0,40,5,7,976,2004,2004,130000
1652,0,2,No,1572,Glq,80,840,Fin,2006,1652,Ex,13173.0,108.0,300.0,102,5,9,1652,2006,2007,325000
1368,0,2,No,0,Unf,1368,474,Rfn,2005,1368,Gd,6955.0,48.0,94.0,35,5,7,1368,2005,2006,202500
990,0,3,No,746,Alq,244,480,Unf,2000,990,TA,8072.0,60.0,0.0,64,5,5,990,1994,1995,138000
1122,0,2,No,144,Glq,172,528,Unf,1948,1122,Gd,12000.0,100.0,0.0,36,7,5,924,1948,2005,147000
